30000 30000
22831 25928 1073741823
11359 14392 1073741823
10868 25830 1073741823
7745 14644 1073741823
2693 7800 1073741823
5094 20643 1073741823
4060 9821 1073741823
1986 23709 1073741823
14764 22782 1073741823
11441 20138 1073741823
23759 27898 1073741823
25227 27948 1073741823
23807 25911 1073741823
22777 23861 1073741823
1610 12762 1073741823
21639 24122 1073741823
6848 12326 1073741823
18938 25171 1073741823
26735 29649 1073741823
17379 20875 1073741823
1633 21674 1073741823
18036 19291 1073741823
16643 20433 1073741823
9619 16181 1073741823
11513 11889 1073741823
301 14098 1073741823
14833 19665 1073741823
23501 28239 1073741823
21477 25862 1073741823
2621 3636 1073741823
965 11463 1073741823
9356 18725 1073741823
28452 28780 1073741823
3968 11186 1073741823
50 2320 1073741823
6158 29016 1073741823
18922 25314 1073741823
20280 29419 1073741823
1884 11153 1073741823
14166 14728 1073741823
2334 10083 1073741823
17000 23793 1073741823
1822 9783 1073741823
2731 27961 1073741823
1996 25363 1073741823
1082 29415 1073741823
5014 11692 1073741823
20503 25642 1073741823
26051 28343 1073741823
18330 28198 1073741823
20900 25922 1073741823
14825 28192 1073741823
19960 22720 1073741823
2521 4113 1073741823
15199 18269 1073741823
15668 17925 1073741823
28434 28632 1073741823
2011 12963 1073741823
21968 26258 1073741823
28749 29790 1073741823
17180 27279 1073741823
9369 17576 1073741823
16549 25483 1073741823
1057 26391 1073741823
29190 29248 1073741823
16624 22352 1073741823
24751 26809 1073741823
3229 13831 1073741823
17443 21156 1073741823
22016 24984 1073741823
6757 10710 1073741823
1572 27941 1073741823
9388 20901 1073741823
16829 19096 1073741823
7262 8025 1073741823
20956 27362 1073741823
13372 16039 1073741823
25249 25397 1073741823
14810 27586 1073741823
1633 5596 1073741823
27475 29629 1073741823
20009 20181 1073741823
21818 28254 1073741823
14161 26852 1073741823
19668 24324 1073741823
5972 25297 1073741823
23172 26201 1073741823
1199 5862 1073741823
10374 20310 1073741823
9511 14605 1073741823
18912 25082 1073741823
14464 20561 1073741823
28054 28691 1073741823
6444 20513 1073741823
21022 23545 1073741823
8560 11763 1073741823
3347 4036 1073741823
17901 19793 1073741823
1534 12338 1073741823
9518 15278 1073741823
27761 27901 1073741823
13694 14092 1073741823
24741 27741 1073741823
1276 15089 1073741823
26631 27896 1073741823
16369 19747 1073741823
1807 28961 1073741823
29024 29055 1073741823
26001 29042 1073741823
12767 23829 1073741823
87 14542 1073741823
14502 25472 1073741823
383 2454 1073741823
742 2645 1073741823
17009 28174 1073741823
1372 24605 1073741823
2916 10323 1073741823
7205 11135 1073741823
13745 16069 1073741823
11476 28312 1073741823
13463 22452 1073741823
11970 28768 1073741823
49 11311 1073741823
3493 13381 1073741823
357 1417 1073741823
6756 11083 1073741823
24431 28286 1073741823
2298 5511 1073741823
11149 16101 1073741823
25530 26231 1073741823
16108 24714 1073741823
19202 19321 1073741823
227 9470 1073741823
15090 20929 1073741823
1678 11788 1073741823
17806 28438 1073741823
17310 19440 1073741823
4674 12045 1073741823
6959 26453 1073741823
25206 29847 1073741823
24330 29941 1073741823
17507 19425 1073741823
11852 26601 1073741823
26661 28591 1073741823
4887 17981 1073741823
19217 25991 1073741823
10375 11526 1073741823
11592 13479 1073741823
23784 27502 1073741823
1420 1561 1073741823
9254 24736 1073741823
26451 26578 1073741823
11908 12802 1073741823
3866 29482 1073741823
609 20274 1073741823
2300 10275 1073741823
16729 24564 1073741823
9603 23466 1073741823
20440 22364 1073741823
12478 13568 1073741823
900 7294 1073741823
8084 19583 1073741823
23339 28064 1073741823
10071 21022 1073741823
21577 25382 1073741823
29597 29744 1073741823
863 19502 1073741823
28235 29693 1073741823
29362 29733 1073741823
19954 25242 1073741823
14448 16376 1073741823
24159 24161 1073741823
9192 17072 1073741823
14189 25221 1073741823
19193 27283 1073741823
22046 23217 1073741823
3019 25192 1073741823
19434 26128 1073741823
22206 28631 1073741823
807 13967 1073741823
21664 25668 1073741823
202 3322 1073741823
15651 24298 1073741823
1389 22960 1073741823
29070 29900 1073741823
1601 12745 1073741823
12210 18183 1073741823
966 13854 1073741823
28960 29292 1073741823
665 29070 1073741823
19097 20767 1073741823
6764 18115 1073741823
24518 29021 1073741823
16060 29931 1073741823
16169 22616 1073741823
9072 14742 1073741823
14932 16663 1073741823
11453 25378 1073741823
3673 16129 1073741823
28786 29775 1073741823
28801 29189 1073741823
18496 21001 1073741823
21313 25628 1073741823
24153 25924 1073741823
569 24305 1073741823
26686 27420 1073741823
7583 12878 1073741823
977 14768 1073741823
27660 28794 1073741823
27314 29892 1073741823
23637 27460 1073741823
28616 29790 1073741823
17869 23200 1073741823
1518 18816 1073741823
22505 29388 1073741823
705 4725 1073741823
6388 13374 1073741823
26887 28837 1073741823
15619 19181 1073741823
5954 11187 1073741823
26924 27924 1073741823
3700 20995 1073741823
14067 18569 1073741823
23669 27368 1073741823
3077 18485 1073741823
18035 21818 1073741823
6697 22528 1073741823
26762 29753 1073741823
7027 11856 1073741823
29588 29856 1073741823
7866 16779 1073741823
2067 16104 1073741823
797 28770 1073741823
5741 15519 1073741823
10978 27294 1073741823
7078 12549 1073741823
23759 29190 1073741823
29716 29986 1073741823
11645 12440 1073741823
12927 29314 1073741823
2537 9416 1073741823
19624 23431 1073741823
2188 29802 1073741823
23772 24571 1073741823
17326 22675 1073741823
8648 16568 1073741823
2998 3026 1073741823
12431 17109 1073741823
2758 9500 1073741823
3354 3979 1073741823
2453 7420 1073741823
7344 22116 1073741823
19644 21282 1073741823
9926 21650 1073741823
15397 23454 1073741823
22552 24700 1073741823
26800 29299 1073741823
1736 28093 1073741823
23400 23590 1073741823
24550 28481 1073741823
10982 18706 1073741823
5474 28820 1073741823
27588 28202 1073741823
1534 27534 1073741823
1365 9175 1073741823
3511 28935 1073741823
16019 17952 1073741823
3973 17630 1073741823
5977 10283 1073741823
14385 27477 1073741823
16851 22257 1073741823
25447 29987 1073741823
20530 25436 1073741823
22284 28255 1073741823
27300 29908 1073741823
18641 28849 1073741823
8579 14237 1073741823
25097 27637 1073741823
12236 12390 1073741823
13752 24050 1073741823
16852 18603 1073741823
23788 24168 1073741823
5174 21165 1073741823
11600 15312 1073741823
2528 21801 1073741823
15870 24362 1073741823
16751 24025 1073741823
11925 22138 1073741823
8455 11057 1073741823
25739 29239 1073741823
12840 17219 1073741823
12997 26193 1073741823
23533 25407 1073741823
8037 13213 1073741823
27831 28113 1073741823
15332 16816 1073741823
21209 23923 1073741823
17248 29106 1073741823
19861 27850 1073741823
29495 29531 1073741823
10824 24004 1073741823
20948 28017 1073741823
25057 28729 1073741823
22473 25056 1073741823
10903 25892 1073741823
12062 15497 1073741823
20956 26392 1073741823
1977 15518 1073741823
29324 29872 1073741823
26911 27444 1073741823
23403 26199 1073741823
22698 24803 1073741823
14798 24033 1073741823
3516 3673 1073741823
23704 29827 1073741823
8802 11849 1073741823
9064 28060 1073741823
4444 10293 1073741823
28177 28891 1073741823
16684 19950 1073741823
8267 29417 1073741823
17773 23678 1073741823
3496 4200 1073741823
19046 22341 1073741823
25033 26770 1073741823
24287 24659 1073741823
22737 25092 1073741823
4147 21500 1073741823
23578 27127 1073741823
3239 5153 1073741823
22311 29605 1073741823
16378 29454 1073741823
22746 26638 1073741823
7742 17270 1073741823
21735 25041 1073741823
4326 20028 1073741823
6537 6615 1073741823
14879 24774 1073741823
19828 21461 1073741823
612 10536 1073741823
2570 5074 1073741823
9292 20194 1073741823
26065 28614 1073741823
10919 24418 1073741823
805 8556 1073741823
5322 6482 1073741823
506 8543 1073741823
5415 7196 1073741823
7429 18264 1073741823
7713 12062 1073741823
10572 25579 1073741823
12574 20400 1073741823
4538 8103 1073741823
9181 13147 1073741823
7464 21142 1073741823
20490 28770 1073741823
12216 20054 1073741823
24847 25092 1073741823
10068 22500 1073741823
13358 16374 1073741823
23639 27641 1073741823
2460 14499 1073741823
6793 8763 1073741823
12048 15311 1073741823
9809 16283 1073741823
15021 24879 1073741823
8742 10584 1073741823
20476 23196 1073741823
26695 26930 1073741823
7502 13780 1073741823
11436 20160 1073741823
8832 17467 1073741823
1548 9498 1073741823
16592 23070 1073741823
26176 29518 1073741823
1982 8346 1073741823
1000 7211 1073741823
10071 18756 1073741823
17196 27370 1073741823
24286 24386 1073741823
3878 4363 1073741823
8587 19941 1073741823
6751 7242 1073741823
24489 27839 1073741823
24726 29300 1073741823
17691 23942 1073741823
20456 27944 1073741823
11503 24164 1073741823
972 29907 1073741823
29494 29551 1073741823
3967 13908 1073741823
6418 8986 1073741823
20176 21973 1073741823
28432 28547 1073741823
5884 19172 1073741823
14776 29356 1073741823
21996 24281 1073741823
1123 4502 1073741823
4317 24303 1073741823
5709 28871 1073741823
8721 12528 1073741823
15851 22132 1073741823
2452 18563 1073741823
26239 28811 1073741823
6498 8420 1073741823
11241 22272 1073741823
13303 24042 1073741823
24768 29024 1073741823
14055 29768 1073741823
15009 16757 1073741823
24543 26699 1073741823
6343 24821 1073741823
23819 27664 1073741823
6364 28128 1073741823
10378 19321 1073741823
28175 29122 1073741823
14367 25198 1073741823
11879 24768 1073741823
21801 26822 1073741823
2647 9313 1073741823
12501 18824 1073741823
8850 20612 1073741823
2194 25586 1073741823
28704 29281 1073741823
28357 29408 1073741823
29362 29970 1073741823
3006 14659 1073741823
6451 21189 1073741823
27371 27447 1073741823
6303 15625 1073741823
10316 29718 1073741823
9496 16221 1073741823
4647 26200 1073741823
16695 20832 1073741823
4861 5939 1073741823
6048 7063 1073741823
652 2691 1073741823
4825 6086 1073741823
26166 29419 1073741823
10076 19658 1073741823
6098 20112 1073741823
1002 15856 1073741823
11394 14863 1073741823
7203 9676 1073741823
10741 23128 1073741823
16724 24754 1073741823
1501 11719 1073741823
15760 21061 1073741823
915 3341 1073741823
9474 21018 1073741823
7210 10113 1073741823
20865 28634 1073741823
2689 7092 1073741823
15461 24048 1073741823
18893 29248 1073741823
10905 17637 1073741823
14199 26840 1073741823
24306 28929 1073741823
737 21586 1073741823
18111 21204 1073741823
10383 22910 1073741823
21666 28819 1073741823
12212 23116 1073741823
2158 15952 1073741823
17354 26689 1073741823
3184 3625 1073741823
870 28202 1073741823
16163 18113 1073741823
27019 28965 1073741823
25311 26135 1073741823
21566 23880 1073741823
25090 29440 1073741823
14106 28862 1073741823
833 2878 1073741823
18517 21454 1073741823
561 15933 1073741823
22818 23733 1073741823
6193 18289 1073741823
1017 24341 1073741823
28522 28980 1073741823
28212 28564 1073741823
11818 18355 1073741823
21547 29987 1073741823
11181 28238 1073741823
1042 17639 1073741823
19950 28483 1073741823
19057 29374 1073741823
1164 18779 1073741823
25637 27788 1073741823
18704 27455 1073741823
6965 8997 1073741823
1646 8664 1073741823
4631 10211 1073741823
21930 26008 1073741823
11860 15413 1073741823
24861 26185 1073741823
569 13408 1073741823
17624 18750 1073741823
2463 26588 1073741823
9800 21750 1073741823
526 19834 1073741823
18747 22735 1073741823
5454 22599 1073741823
25074 26429 1073741823
28670 29515 1073741823
19831 24413 1073741823
4760 8620 1073741823
9265 9930 1073741823
3540 5506 1073741823
23221 29066 1073741823
18973 26063 1073741823
25823 26119 1073741823
25409 26298 1073741823
3874 18051 1073741823
27756 29390 1073741823
540 19775 1073741823
12375 14664 1073741823
9325 13668 1073741823
16829 17271 1073741823
20170 22672 1073741823
28687 29266 1073741823
1613 23491 1073741823
29800 29964 1073741823
12559 21008 1073741823
27331 28306 1073741823
969 9852 1073741823
27500 29808 1073741823
20695 24076 1073741823
22708 26372 1073741823
20398 22686 1073741823
13545 18430 1073741823
22096 23581 1073741823
5253 19264 1073741823
13101 23343 1073741823
166 3291 1073741823
14444 19242 1073741823
23998 25143 1073741823
779 5015 1073741823
10892 25898 1073741823
7011 8179 1073741823
11083 28043 1073741823
1567 26575 1073741823
21801 27207 1073741823
16174 24749 1073741823
3578 21020 1073741823
19751 27691 1073741823
5166 25447 1073741823
2269 17658 1073741823
8960 27652 1073741823
19747 22743 1073741823
9969 16903 1073741823
23297 25212 1073741823
5749 10969 1073741823
11240 17546 1073741823
17132 21629 1073741823
8275 15033 1073741823
13779 18004 1073741823
23502 23839 1073741823
28220 29435 1073741823
3595 22571 1073741823
4731 17924 1073741823
21043 27744 1073741823
27171 28564 1073741823
6266 18710 1073741823
13361 20383 1073741823
19958 20735 1073741823
11654 12127 1073741823
14001 29139 1073741823
23451 25084 1073741823
11773 20108 1073741823
28528 29300 1073741823
16647 20492 1073741823
21701 28191 1073741823
22447 24652 1073741823
16781 29195 1073741823
24471 25020 1073741823
22944 25140 1073741823
11642 24212 1073741823
15024 18185 1073741823
2240 25233 1073741823
1150 7487 1073741823
5455 26204 1073741823
12621 20563 1073741823
4003 12421 1073741823
21143 29604 1073741823
3873 5381 1073741823
1536 3081 1073741823
17064 24465 1073741823
13960 19127 1073741823
23402 26346 1073741823
2260 6706 1073741823
6650 18812 1073741823
15055 21904 1073741823
12709 27315 1073741823
11709 12333 1073741823
214 25370 1073741823
13392 29491 1073741823
1749 29086 1073741823
29487 29494 1073741823
28160 28562 1073741823
1235 6327 1073741823
25597 27452 1073741823
132 21252 1073741823
11870 29206 1073741823
28036 29851 1073741823
19622 21105 1073741823
346 1127 1073741823
26459 28462 1073741823
29041 29976 1073741823
13660 29252 1073741823
3890 8105 1073741823
19317 29683 1073741823
18448 20750 1073741823
2609 17269 1073741823
22546 28978 1073741823
7663 14488 1073741823
24502 26432 1073741823
17720 21731 1073741823
1972 22054 1073741823
20816 25110 1073741823
28705 29891 1073741823
5387 13279 1073741823
8709 19095 1073741823
13794 21463 1073741823
7407 26440 1073741823
4934 10158 1073741823
20215 22807 1073741823
14389 14911 1073741823
10276 21026 1073741823
2826 9360 1073741823
26848 27541 1073741823
12185 14301 1073741823
13480 23641 1073741823
20347 21327 1073741823
15624 18487 1073741823
15527 17917 1073741823
6343 13576 1073741823
8770 15711 1073741823
7007 21107 1073741823
14265 15282 1073741823
16559 24049 1073741823
10764 28065 1073741823
244 3785 1073741823
